,time_stats.all_reduce.min,time_stats.all_reduce.max,time_stats.all_reduce.mean,time_stats.all_reduce.median,time_stats.all_reduce.std,rank,num_workers,size,collective,devices_per_node,max_devices_per_node
983,0.6548429999999998,0.6578230000000004,0.6558683333333335,0.6549390000000003,0.0013827135961179105,0,8,65798144,all_reduce,8,8
984,0.6476460000000006,0.6544289999999996,0.6508663333333335,0.6505240000000003,0.002779708178128274,0,8,65929216,all_reduce,8,8
985,0.651804,0.6565079999999999,0.6538743333333332,0.6533109999999998,0.001961277191582571,0,8,66060288,all_reduce,8,8
986,0.6555160000000001,0.6578830000000008,0.6565720000000003,0.656317,0.0009830025432320097,0,8,66191360,all_reduce,8,8
987,0.652509,0.659165,0.6569249999999999,0.6591009999999997,0.0031226928549997097,0,8,66322432,all_reduce,8,8
988,0.6555469999999995,0.6599320000000007,0.6576813333333336,0.6575650000000005,0.0017920577247651942,0,8,66453504,all_reduce,8,8
989,0.6559960000000001,0.662781,0.6598149999999999,0.6606679999999997,0.0028348736597361905,0,8,66584576,all_reduce,8,8
990,0.6559979999999996,0.6614050000000007,0.6591873333333337,0.6601590000000006,0.002311855579880457,0,8,66715648,all_reduce,8,8
991,0.6607669999999999,0.6647650000000004,0.6623650000000002,0.6615630000000001,0.0017278896569709941,0,8,66846720,all_reduce,8,8
992,0.6620759999999991,0.6637070000000004,0.6626526666666663,0.6621749999999993,0.0007466209807457353,0,8,66977792,all_reduce,8,8
993,0.6635159999999997,0.66758,0.6650516666666669,0.6640590000000011,0.0018014927760670542,0,8,67108864,all_reduce,8,8
994,0.009215999999999894,0.06150199999999995,0.026666333333333264,0.009280999999999949,0.024632550420576084,0,2,2048,all_reduce,2,8
995,0.012096000000000004,0.012319999999999937,0.012234333333333324,0.012287000000000034,9.873983773306875e-05,0,2,10240,all_reduce,2,8
996,0.01318399999999997,0.018784000000000106,0.015072000000000044,0.013248000000000048,0.0026249104111696667,0,2,18432,all_reduce,2,8
997,0.013759999999999991,0.014111000000000104,0.013973000000000109,0.014048000000000229,0.00015279397893903514,0,2,26624,all_reduce,2,8
998,0.014016000000000077,0.014400000000000092,0.014271999999999936,0.014399999999999637,0.0001810193359836559,0,2,34816,all_reduce,2,8
999,0.014336000000000014,0.07766400000000022,0.03544533333333342,0.014336000000000014,0.02985310549265455,0,2,43008,all_reduce,2,8
1000,0.014336000000000014,0.014655999999999949,0.014484999999999975,0.014462999999999965,0.00013156240597777147,0,2,51200,all_reduce,2,8
1001,0.014270999999999959,0.05248000000000002,0.027039666666666642,0.014367999999999938,0.017989075802336912,0,2,59392,all_reduce,2,8
